RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,대방동,10800,,,,단독다가구,99.0,145.48,175000,20250528,1993,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,198.0,249.64,270000,20250529,1992,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,116.0,129.55,155076,20250529,1975,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,106.0,156.39,210000,20250530,1989,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,136.0,202.65,189148,20250530,1990,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,106.0,161.82,220000,20250531,1994,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,149.0,216.69,250000,20250531,1988,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,205.0,108.43,220000,20250531,1959,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,상도동,10200,,,,단독다가구,149.0,249.92,116950,20250601,1990,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,99.0,139.19,100000,20250602,1965,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,202.0,279.88,299000,20250603,1990,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,162.0,273.03,300000,20250603,1993,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,122.0,182.25,76000,20250603,1989,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,102.0,146.43,119900,20250604,1990,,,중개거래,"서울 동작구, 서울 서초구"
2025,동작구,노량진동,10100,,,,단독다가구,122.0,62.81,225000,20250604,1964,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,102.0,49.59,210000,20250604,1974,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,132.0,81.14,235000,20250605,1966,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,109.0,189.48,142000,20250605,1994,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,98.0,112.96,197000,20250605,1977,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,116.0,104.28,235000,20250605,1966,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,165.0,247.59,300000,20250606,1991,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,99.0,119.94,202000,20250607,1994,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,141.0,266.1,274000,20250609,1988,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,116.0,49.35,199000,20250610,1985,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,116.0,149.04,250000,20250610,1990,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,99.0,119.92,85000,20250611,2002,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,162.0,201.24,100000,20250611,1989,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,139.0,281.07,202911,20250612,1994,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,69.0,43.38,195000,20250612,1983,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,89.0,106.41,120000,20250613,1967,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,169.0,63.07,280000,20250614,1967,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,89.0,147.28,242000,20250614,1996,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,191.0,180.7,112000,20250614,1989,,,중개거래,"서울 동작구, 서울 서초구"
2025,동작구,상도동,10200,,,,단독다가구,119.0,177.69,120000,20250615,2002,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,111.0,85.93,75000,20250616,1975,,,중개거래,서울 동작구
